"leg_id","timestamp_utc","from_key","to_key","from_name","to_name","transport","route_source","route_confidence"
"264","2024-04-01 00:05:00","1711929720000","1711929900000","Aire ","Thies","car","arcgis","existing"
"265","2024-04-01 22:02:00","1712008860000","1712008920000","Crossing to Daima","Crossing to National Park","car","arcgis","existing"
"266","2024-03-15 23:02:00","1710543600000","1710543720000","Cruzinha","Ribeira Grande","car","arcgis","existing"
"267","2024-02-18 23:05:00","1708297380000","1708297500000","Gran Tarajal","Gran Tarajal Autovia","car","arcgis","existing"
"268","2024-04-03 22:04:00","1712181780000","1712181840000","Nouakchott outskirts","Crossing to the airport","car","arcgis","existing"
"269","2024-02-16 23:06:00","1708124700000","1708124760000","Tefia","El Caidero","car","arcgis","existing"
"270","2024-04-09 22:07:00","1712700300000","1712700420000","Anza","Aouira","car","arcgis","existing"
"271","2024-04-05 22:05:00","1712354640000","1712354700000","Roundabout to Dakhla","Dakhla","car","arcgis","existing"
"272","2024-05-02 22:04:00","1714687380000","1714687440000","Near Namur","Gembloux","car","arcgis","existing"
"273","2024-05-12 22:07:00","1715551560000","1715551620000","Rest stop between Hamburg and Hannover","Hannover outskirts","car","arcgis","existing"
"274","2024-04-14 22:04:00","1713132180000","1713132240000","Casablanca outskirts","Rabat","car","arcgis","existing"
"275","2024-04-09 00:01:00","1712620800000","1712620860000","Dakhla outskirts","Roundabout Dakhla","car","arcgis","existing"
"276","2024-04-25 22:00:00","1713996000000","1714082400000","Madrid","Madrid outskirts north","bus","arcgis","existing"
"277","2024-04-09 22:09:00","1712700420000","1712700540000","Aouira","Paradise","bus","arcgis","existing"
"278","2024-05-05 22:05:00","1714946640000","1714946700000","Rest area close to Hamburg","Middle of nowhere","car","arcgis","existing"
"279","2024-05-05 22:06:00","1714946700000","1714946760000","Middle of nowhere","BornhÃƒÂ¶ved","car","arcgis","existing"
"280","2024-04-25 22:04:00","1714082520000","1714082640000","Rest area","Madrid Ourskirts Autovia","car","arcgis","existing"
"281","2024-02-28 23:02:00","1709161260000","1709161320000","Tiagua","La Santa","car","arcgis","existing"
"282","2024-04-25 22:06:00","1714082700000","1714082760000","Reststop","Vitoria","car","arcgis","existing"
"283","2024-04-29 22:05:00","1714428000000","1714428300000","Paris Orly","Paris, Bagneux","bus","arcgis","existing"
"284","2024-04-05 22:01:00","1712354400000","1712354460000","Gas Station","Crossroads to Dakhla","car","arcgis","existing"
"286","2024-05-15 22:02:00","1715810400000","1715810520000","Decin","Usti nad Labem","car","arcgis","existing"
"287","2024-05-15 22:00:00","1715724360000","1715810400000","Bad Schandau","Decin","car","arcgis","existing"
"288","2024-02-27 23:00:00","1708988640000","1709074800000","Arecife Marina","San Bartolome","bus","arcgis","existing"
"289","2024-02-28 23:06:00","1709161500000","1709161560000","Samuel & Margarita","Yaiza","car","arcgis","existing"
"290","2024-05-06 22:01:00","1715032800000","1715032860000","Kiel","Kiel - Official hitchhiking spot","car","arcgis","existing"
"291","2024-02-26 23:01:00","1708988400000","1708988460000","Playa Quemada","Autovia","car","arcgis","existing"
"292","2024-05-11 22:00:00","1715292000000","1715464800000","MalmÃƒÂ¶ - Vini and Mau","MalmÃƒÂ¶ outskirts","bus","arcgis","existing"
"294","2023-10-14 22:00:07","1697320806000","1697320807000","Marbella bus terminal","San Roque","car","arcgis","existing"
"295","2024-01-01 23:00:00","1703977260000","1704150000000","Cave","Playa Teresitas","rentalCar","arcgis","existing"
"296","2023-10-12 22:00:05","1697148003000","1697148005000","Alhama de Murcia","Puerto Lumbreras","car","arcgis","existing"
"297","2023-10-12 22:00:00","1697061607000","1697148000000","San Vincente","Murcia","car","arcgis","existing"
"298","2023-10-14 22:00:00","1697234404000","1697320800000","Malaga","Fuengirola","car","arcgis","existing"
"299","2023-10-03 22:00:10","1696370409000","1696370410000","Oropesa","Valencia autostrada","car","arcgis","existing"
"300","2023-10-12 22:00:07","1697148006000","1697148007000","Vera","Macael","car","arcgis","existing"
"301","2023-12-09 23:00:00","1701903600000","1702162800000","Los Christianos Beach","Las Lajas","car","arcgis","existing"
"302","2024-05-14 22:04:00","1715724120000","1715724240000","Schminka","Bad Schandau","car","arcgis","existing"
"303","2023-12-05 23:00:04","1701817203000","1701817204000","Montana Blanca","Las Galettas","rentalCar","arcgis","existing"
"304","2023-12-05 23:00:00","1701644403000","1701817200000","Los Christianos Beach","Montana Blanca","rentalCar","arcgis","existing"
"305","2023-12-11 23:00:00","1702162801000","1702335600000","Las Lajas","Marina Amarilla","friends","arcgis","existing"
"306","2023-12-01 23:00:03","1701471601000","1701471603000","Agulo","San Sebastian","car","arcgis","existing"
"307","2024-04-05 22:04:00","1712354520000","1712354640000","Border Mauritania-Morocco","Roundabout to Dakhla","truck","arcgis","existing"
"308","2024-05-12 22:10:00","1715551740000","1715551800000","Rest stop Hannover","Rest stop Magdeburg","car","arcgis","existing"
"309","2024-02-18 23:03:00","1708297260000","1708297380000","Puerto de Rosario","Gran Tarajal","bus","arcgis","existing"
"310","2024-05-06 22:02:00","1715032860000","1715032920000","Kiel - Official hitchhiking spot","Rest area HÃƒÂ¼ttener Berge","car","arcgis","existing"
"311","2024-04-22 22:01:00","1713823200000","1713823260000","Gasolina autovia","Estacion de servicio","car","arcgis","existing"
"312","2024-04-09 22:04:00","1712700180000","1712700240000","Agadir outskirts","Agadir outskirts","car","arcgis","existing"
"313","2024-05-12 22:08:00","1715551620000","1715551680000","Hannover outskirts","Hannover","bus","arcgis","existing"
"314","2024-02-28 23:05:00","1709161440000","1709161500000","Mancha Blanca","Samuel & Margarita","car","arcgis","existing"
"315","2024-05-11 22:01:00","1715464800000","1715464860000","MalmÃƒÂ¶ outskirts","MalmÃƒÂ¶ port","car","arcgis","existing"
"316","2024-02-26 23:03:00","1708988460000","1708988580000","Autovia","Arecife","car","arcgis","existing"
"317","2023-09-26 22:00:03","1695765601000","1695765603000","Sirmione","Albisola","car","arcgis","existing"
"318","2024-05-14 22:02:00","1715724000000","1715724120000","KÃƒÂ¶nigstein","Schminka","car","arcgis","existing"
"319","2023-12-14 23:03:00","1702594920000","1702594980000","San Sebastian Port","Valle Gran Rey","friends","arcgis","existing"
"320","2023-10-11 22:00:00","1696370412000","1697061600000","Valencia","Denia","friends","arcgis","existing"
"321","2024-02-28 23:08:00","1709161620000","1709161680000","Yaiza Autovia","Llanitos","car","arcgis","existing"
"322","2024-04-12 22:07:00","1712959500000","1712959620000","Cap","Cap","bus","arcgis","existing"
"323","2024-04-05 22:00:00","1712182020000","1712354400000","Nouadhibou","Gas Station","car","arcgis","existing"
"324","2024-04-12 22:01:00","1712959200000","1712959260000","Imsouane exit","Autovia","car","arcgis","existing"
"325","2023-10-13 22:00:00","1697148008000","1697234400000","Olula del Rio","Almeria","car","arcgis","existing"
"326","2024-05-05 22:02:00","1714946460000","1714946520000","Oldenzaal","IbenbÃƒÂ¼ren","car","arcgis","existing"
"327","2023-11-23 23:00:01","1700780400000","1700780401000","San Sebastian Outskirts","Valle Gran Rey","car","arcgis","existing"
"328","2023-12-26 23:01:00","1703631600000","1703631660000","Teide","Playa Teresitas","rentalCar","arcgis","existing"
"329","2024-04-12 22:05:00","1712959440000","1712959500000","Safi Bus Station","Cap","bus","arcgis","existing"
"330","2024-04-01 00:07:00","1711929900000","1711930020000","Thies","St Louis","car","arcgis","existing"
"331","2023-12-29 23:00:00","1703718000000","1703890800000","Playa Benijo","El Medano","rentalCar","arcgis","existing"
"332","2024-04-13 22:05:00","1713045780000","1713045900000","Safi Beach","Restaurant","car","arcgis","existing"
"333","2024-04-13 22:06:00","1713045900000","1713045960000","Restaurant","Casalanca Park","car","arcgis","existing"
"334","2024-04-13 22:03:00","1713045720000","1713045780000","Safi","Safi Beach","car","arcgis","existing"
"335","2024-04-14 22:06:00","1713132240000","1713132360000","Rabat","Rest area","car","arcgis","existing"
"336","2024-05-05 22:01:00","1714946400000","1714946460000","Enschede","Oldenzaal","car","arcgis","existing"
"337","2024-05-13 22:01:00","1715637600000","1715637660000","Rest stop Madgeburg","Dresden","car","arcgis","existing"
"339","2024-04-28 22:01:00","1714341600000","1714341660000","Toll station","Bilbao Center","car","arcgis","existing"
"340","2024-05-03 22:09:00","1714774080000","1714774140000","DÃƒÂ¼sseldorf","DÃƒÂ¼sseldorf","bus","arcgis","existing"
"341","2024-05-03 22:08:00","1714774020000","1714774080000","DÃƒÂ¼sseldorf Ikea","DÃƒÂ¼sseldorf","car","arcgis","existing"
"342","2024-04-09 22:05:00","1712700240000","1712700300000","Agadir outskirts","Anza","car","arcgis","existing"
"343","2024-04-01 22:04:01","1712009040000","1712009041000","Border Mauritania","Tiguent","car","arcgis","existing"
"344","2024-04-23 22:01:00","1713909600000","1713909660000","Madrid Outskirts","Madrid","bus","arcgis","existing"
"345","2024-04-14 22:09:00","1713132480000","1713132540000","Tanger outskirts","Tanger port","car","arcgis","existing"
"346","2024-05-03 22:00:00","1714687440000","1714773600000","Gembloux","Aire d Spy","car","arcgis","existing"
"347","2024-05-13 22:05:00","1715637720000","1715637900000","Pirna","Festung KÃƒÂ¶nigsstein","car","arcgis","existing"
"348","2024-04-13 22:02:00","1713045660000","1713045720000","Safi","Safi","car","arcgis","existing"
"349","2024-04-12 22:03:00","1712959320000","1712959380000","Essaouira","Roundabout","car","arcgis","existing"
"350","2024-05-16 22:00:00","1715811000000","1715896800000","Prague","Prague","bus","arcgis","existing"
"351","2024-05-03 22:05:00","1714773720000","1714773900000","Border Belgium Germany","Rest Stop Vierraden","truck","arcgis","existing"
"352","2024-05-05 22:07:00","1714946760000","1714946820000","BornhÃƒÂ¶ved","Kiel","car","arcgis","existing"
"353","2024-05-04 22:03:00","1714860120000","1714860180000","Rest area MÃƒÂ¼nster","MÃƒÂ¼nster","car","arcgis","existing"
"354","2024-05-12 22:01:00","1715551200000","1715551260000","TravermÃƒÂ¼nde","Rest stop","car","arcgis","existing"
"355","2024-04-21 22:03:00","1713736860000","1713736980000","Parque Tecnologico","Malaga ourskirts","car","arcgis","existing"
"356","2024-04-28 22:00:00","1714082880000","1714341600000","Bilbao - Kristina","Toll station","car","arcgis","existing"
"357","2024-05-03 22:07:00","1714773900000","1714774020000","Rest Stop Vierraden","DÃƒÂ¼sseldorf Ikea","car","arcgis","existing"
"358","2024-05-06 22:05:00","1715033040000","1715033100000","MalmÃƒÂ¶ Ikea","Folkets Park","car","arcgis","existing"
"359","2024-05-09 22:00:00","1715033340000","1715292000000","MalmÃƒÂ¶ ","MalmÃƒÂ¶ - Vini and Mau","bus","arcgis","existing"
"360","2024-04-25 22:02:00","1714082460000","1714082520000","Madrid outskirts autovia","Rest area","car","arcgis","existing"
"361","2024-02-22 23:02:00","1708642860000","1708642920000","Costa Calma","Cofete","car","arcgis","existing"
"362","2024-04-03 22:07:00","1712181960000","1712182020000","Nouadibhou outskirts","Nouadhibou","car","arcgis","existing"
"363","2024-04-01 22:00:00","1711930020000","1712008800000","St Louis","Universidad","car","arcgis","existing"
"364","2024-02-22 23:01:00","1708642800000","1708642860000","La Pared","Costa Calma","car","arcgis","existing"
"365","2024-02-28 23:04:00","1709161320000","1709161440000","La Santa","Mancha Blanca","car","arcgis","existing"
"366","2024-02-23 23:05:00","1708729380000","1708729500000","Puerto de Rosario outskirts","Corralejo","car","arcgis","existing"
"367","2024-03-28 23:11:00","1711667400000","1711667460000","Dakar Airport","Dakar","car","arcgis","existing"
"368","2024-05-19 22:04:00","1716156120000","1716156240000","Heilsbronn highway exit","Heilsbronn","car","arcgis","existing"
"369","2024-02-23 23:01:00","1708729200000","1708729260000","Autovia","Gran Tarajal outskirts","car","arcgis","existing"
"370","2024-03-27 23:07:00","1711580700000","1711580820000","Espargo","Pedra Lume","bus","arcgis","existing"
"371","2023-12-20 23:00:00","1703026980000","1703113200000","Los Christianos Beach","Santiago de Teide","friends","arcgis","existing"
"372","2024-05-13 22:02:00","1715637660000","1715637720000","Dresden","Pirna","car","arcgis","existing"
"373","2024-03-12 23:04:00","1710284520000","1710284640000","Porto Novo","Cova Paul","car","arcgis","existing"
"374","2024-05-19 22:02:00","1716156060000","1716156120000","Rest area OberpfÃƒÂ¤lzer Alp","Heilsbronn highway exit","car","arcgis","existing"
"375","2024-05-04 22:01:00","1714774200000","1714860060000","Lola","Rest area","car","arcgis","existing"
"376","2024-03-27 23:05:00","1711580640000","1711580700000","Santa Maria","Espargo","car","arcgis","existing"
"377","2024-05-06 22:09:00","1715033280000","1715033340000","MalmÃƒÂ¶ train station","MalmÃƒÂ¶ ","bus","arcgis","existing"
"378","2024-03-28 23:01:00","1711666800000","1711666860000","Pedra Lume","Espargos","car","arcgis","existing"
"379","2024-03-14 23:06:00","1710457500000","1710457560000","Paul outskirts","Ribeira Grande","car","arcgis","existing"
"380","2024-05-11 22:03:00","1715464860000","1715464980000","MalmÃƒÂ¶ port","MalmÃƒÂ¶ ferry port","car","arcgis","existing"
"381","2024-03-15 23:04:00","1710543720000","1710543840000","Ribeira Grande","Porto Novo port","bus","arcgis","existing"
"382","2024-03-28 23:03:00","1711666860000","1711666980000","Espargos","Sal Airport","car","arcgis","existing"
"383","2024-05-04 22:05:00","1714860180000","1714860300000","MÃƒÂ¼nster","Enschede Highway","car","arcgis","existing"
"384","2024-03-13 23:01:00","1710370800000","1710370860000","Praia di Gi","Paul","car","arcgis","existing"
"385","2023-10-13 22:00:01","1697234400000","1697234401000","Almeria","Malaga","car","arcgis","existing"
"386","2024-05-05 22:03:00","1714946520000","1714946580000","IbenbÃƒÂ¼ren","Rest Area","car","arcgis","existing"
"387","2024-02-15 23:00:00","1707951600000","1708038000000","Gran Tarajal","Tuneje","car","arcgis","existing"
"388","2024-04-01 22:05:00","1712009041000","1712009100000","Tiguent","Tiguent","car","arcgis","existing"
"389","2024-02-23 23:00:00","1708643040000","1708729200000","Yeremi's house","Autovia","car","arcgis","existing"
"390","2024-04-14 22:03:00","1713132060000","1713132180000","Casablanca little california","Casablanca outskirts","car","arcgis","existing"
"391","2024-04-13 22:01:00","1713045600000","1713045660000","Outside of Cap","Safi","car","arcgis","existing"
"392","2024-02-27 23:03:00","1709074800000","1709074980000","San Bartolome","Soo","car","arcgis","existing"
"393","2023-12-20 23:04:00","1703113380000","1703113440000","Santa Cruz","La Caleta","rentalCar","arcgis","existing"
"394","2024-04-12 22:02:00","1712959260000","1712959320000","Autovia","Essaouira","car","arcgis","existing"
"395","2023-09-27 22:00:01","1695852000000","1695852001000","Savona","Le Luc","truck","arcgis","existing"
"396","2024-04-14 22:01:00","1713132000000","1713132060000","Casablanca highway entrance","Casablanca little california","car","arcgis","existing"
"397","2024-04-28 22:08:00","1714341960000","1714342080000","Rest stop before Biarritz","Rest stop after Bordeaux","truck","arcgis","existing"
